PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NVIS07565,,,4513,Air Courier Services
NVIS07664,,,3211,Flat Glass
NVIS07929,,,3599,Industrial Machinery
NVIS08036,,,4225,General Warehousing And Storage
NVIS08216,,,1011,Iron Ores
NVIS08256,,,3629,Electrical Industrial Apparatus
NVIS08336,,,0111,Wheat
NVIS08378,,,2789,Bookbinding And Related Work
NVIS08457,,,2672,Paper Coated And Laminated
NVIS08617,,,4225,General Warehousing And Storage
NVIS08718,,,1429,Crushed And Broken Stone
NVIS08839,,,3291,Abrasive Products
NVIS08959,,,5093,Scrap And Waste Materials
NVIS09099,,,5015,"Motor Vehicle Parts, Used"
NVIS09120,,,2771,Greeting Cards
NVIS09201,,,3599,Industrial Machinery
NVIS09242,,,4111,Local And Suburban Transit
NVIS09262,,,3081,Unsupported Plastics Film & Sheet
NVIS09282,,,3449,Miscellaneous Metal Work
NVIS09302,,,5093,Scrap And Waste Materials
NVIS09465,,,4214,Local Trucking With Storage
NVIS09566,,,2035,"Pickles, Sauces, And Salad Dressings"
NVIS09586,,,3084,Plastics Pipe
NVIS09607,,,5093,Scrap And Waste Materials
NVIS09608,,,3291,Abrasive Products
NVIS09609,,,4212,"Local Trucking, Without Storage"
NVIS09626,,,3281,Cut Stone And Stone Products
NVIS09686,,,5015,"Motor Vehicle Parts, Used"
NVIS09706,,,3449,Miscellaneous Metal Work
NVIS09766,,,4142,"Bus Charter Service, Except Local"
NVIS09826,,,5093,Scrap And Waste Materials
NVIS09866,,,3317,Steel Pipe And Tubes
NVIS09950,,,3273,Ready-Mixed Concrete
NVIS09951,,,3272,Concrete Products
NVIS10032,,,3295,"Minerals, Ground Or Treated"
NVIS10092,,,5171,Petroleum Bulk Stations & Terminals
NVIS10095,,,4581,"Airports, Flying Fields, & Services"
NVIS10133,,,4225,General Warehousing And Storage
NVIS10173,,,4213,"Trucking, Except Local"
NVIS10273,,,5093,Scrap And Waste Materials
NVIS10293,,,3273,Ready-Mixed Concrete
NVIS10355,,,3291,Abrasive Products
NVIS10356,,,3272,Concrete Products
NVIS10378,,,1459,Clay And Related Minerals
NVIS10436,,,5093,Scrap And Waste Materials
NVIS10500,,,4911,Electric Services
NVIS10659,,,5093,Scrap And Waste Materials
NVIS10700,,,3273,Ready-Mixed Concrete
NVIS10701,,,3273,Ready-Mixed Concrete
NVIS10819,,,3993,Signs And Advertising Specialities
NVIS10821,,,2999,Petroleum And Coal Products
NVIS10859,,,4225,General Warehousing And Storage
NVIS10860,,,5093,Scrap And Waste Materials
NVIS10879,,,5093,Scrap And Waste Materials
NVIS10899,,,1442,Construction Sand And Gravel
NVIS10939,,,5093,Scrap And Waste Materials
NVIS10940,,,5093,Scrap And Waste Materials
NVIS10959,,,5171,Petroleum Bulk Stations & Terminals
NVIS10961,,,3291,Abrasive Products
NVIS10979,,,2875,"Fertilizers, Mixing Only"
NVIS11160,,,4213,"Trucking, Except Local"
NVIS11240,,,2047,Dog And Cat Food
